session_id,target
98,2.439127220758946e-07
99,2.3681279374100987e-08
100,1.7444295916372403e-06
101,5.734638837802801e-06
102,0.16127886671872751
103,1.6682262790842663e-05
104,9.548434254783573e-06
105,8.906959953198113e-09
106,8.881106576065366e-07
107,0.0005344581246021141
108,1.2860918697914592e-07
109,2.0146671106679994e-09
110,3.1616949671166975e-07
111,8.336526426272499e-07
112,3.1335410247569743e-12
113,0.0011767008186785246
114,3.573208776028547e-10
115,2.5967836223092555e-08
116,2.767651625799501e-05
117,2.847137681691334e-05
118,0.00010761421746463686
119,0.0012944195868744791
120,3.2085132627136535e-06
121,4.917024506445367e-07
122,2.349436234529673e-07
123,5.095857369517639e-07
124,4.441866654486481e-08
125,0.0008599568227451312
126,3.641475803544663e-09
127,1.0450202686835468e-13
128,2.1413762840310805e-06
129,0.0002029125077338227
130,0.0007057423938481143
131,0.0007788840090614172
132,8.912693580768763e-05
133,0.0003687511377365869
134,1.813146601425903e-11
135,1.907058716169774e-09
136,4.624892933478018e-08
137,1.4444255504039333e-06
138,0.00013753796971482276
139,9.740940823820152e-09
140,8.172929934975618e-06
141,1.0385958466233785e-12
142,9.170916321283852e-07
143,6.277712718788381e-07
144,0.0001389605888714081
145,1.765018860263375e-11
146,0.0007633436521772092
147,3.054492911762772e-06
148,0.0001003171500687686
149,4.022942444848319e-05
150,0.010086305671699925
151,4.6241631488926095e-10
152,0.009368213772024795
153,2.3094660170335156e-05
154,1.3917978265859242e-05
155,1.6447030205507424e-07
156,1.3844603757120646e-07
157,4.363122618975383e-08
158,1.0789706909904536e-07
159,8.841665700238774e-08
160,1.5381890027323514e-07
161,0.00023081145652421186
162,3.5992051610847615e-06
163,2.7358110944684837e-06
164,0.00012883361590029882
165,9.562227274282922e-13
166,1.1983727752892535e-08
167,0.00031858993094036655
168,4.022942444848319e-05
169,3.653085723902191e-05
170,1.3819854532336872e-05
171,9.645812205223348e-05
172,4.812467758318659e-06
173,1.5989461847910273e-07
174,1.68660894739866e-06
175,0.2381790843665276
176,0.00016923745631410142
177,0.0011956900574971463
178,6.608358868345152e-11
179,7.412529637414851e-08
180,8.011356694764662e-06
181,2.076734933732352e-06
182,0.00303104682803225
183,1.6613708756948526e-07
184,4.5362094046672805e-07
185,3.9920436342413176e-07
186,4.1003637586839953e-07
187,6.642997652840026e-11
188,1.1812574832733404e-08
189,0.00016822260420792581
190,5.8887487375312275e-08
191,4.566187926394127e-06
192,1.0755252280444512e-06
193,0.00021805585718522288
194,0.001664719228019525
195,1.8565463435974976e-05
196,1.4696750938673146e-11
197,2.395277159483416e-07
198,0.00015839712821462282
199,0.004115715886293793
200,1.8139826355113953e-07
201,8.40105156298201e-08
202,0.010236786526632152
203,5.562005619880559e-09
204,5.924162085450203e-05
205,0.00018583838095468063
206,1.7256277077056205e-16
207,4.1699466207312364e-08
208,0.0018645075358382209
209,7.051548498219626e-08
210,0.00021457102146173247
211,5.761559007835397e-05
212,0.01297747723769871
213,3.2271305104657264e-07
214,0.013898799480670587
215,0.0017987867962948822
216,0.003981837613951383
217,0.06712442706574082
218,2.3917255672821803e-05
219,0.00018905889603493714
220,4.136916581755448e-06
221,1.6955864587518894e-05
222,2.0034293745789587e-06
223,0.006518896961875623
224,1.4173384101649754e-05
225,0.00580386766002229
226,0.00041104178371499834
227,2.0316227962555e-05
228,3.606949919860696e-07
229,5.413297141129733e-07
230,7.924740455810048e-05
231,9.78803645933196e-10
232,2.7965737266363486e-08
233,5.5565927821073706e-08
234,0.00026117104577250204
235,7.24185937194463e-07
236,0.00021306009583079932
237,1.6263307721015617e-05
238,4.8425163399333565e-05
239,3.588538452781901e-07
240,8.726137828259218e-05
241,2.969881814480624e-07
242,1.1826587462149066e-11
243,1.4531866805575752e-13
244,5.013833506186057e-07
245,3.656736585861698e-06
246,2.14234779751353e-11
247,0.07440541269212426
248,8.078126894817423e-07
249,5.094694762814389e-10
250,1.6961849086774206e-06
251,0.010447446023695997
252,1.508151740412624e-06
253,6.836012493076862e-08
254,0.0010714302002441515
255,8.246081178399391e-08
256,7.992439470949502e-15
257,6.723918036605497e-06
258,0.002298079844698148
259,0.00048537840692988336
260,0.009463767225757275
261,4.930922190574409e-07
262,0.004339044579758396
263,3.5329111863169556e-07
264,2.6338792233047926e-05
265,9.145472841896313e-06
266,2.2532210195009243e-11
267,2.3197587082506346e-20
268,4.6897026705072236e-07
269,3.717431760958996e-05
270,3.276736399068635e-06
271,1.920393171074035e-09
272,1.1271591209026635e-05
273,9.178019473949675e-08
274,8.163423129709866e-05
275,0.0006174010592092018
276,2.8511557703618595e-12
277,3.370353505357738e-05
278,0.006608629015232112
279,1.011444462833527e-08
280,0.00011538991268418638
281,9.038747283813312e-08
282,0.0003091459283801501
283,3.239265340117074e-05
284,4.264546733502915e-07
285,1.3681286194175584e-08
286,1.905578871129689e-15
287,2.3294630933798612e-05
288,1.3204696509836994e-11
289,3.633545492086321e-06
290,4.177190449789843e-07
291,0.003936322823675309
292,1.840219062184826e-05
293,0.000414120519250355
294,9.062806566505243e-08
295,2.572024491661046e-07
296,1.5677951509502818e-06
297,4.529553686090369e-08
298,1.9261912973189027e-13
299,6.279034095508458e-14
300,5.79559361675964e-07
301,2.734830051253343e-07
302,1.7469739994014925e-08
303,1.865516324015241e-12
304,0.013470797525204957
305,0.15612166010916279
306,2.2213844942001054e-07
307,0.00013624651044016032
308,3.583549347064874e-05
309,5.299168377759271e-05
310,4.307070730010469e-07
311,0.00021079370821140245
312,0.0033407442963491445
313,0.00022025972283859044
314,5.521561188112386e-07
315,3.0239450311147397e-09
316,7.652816905957505e-10
317,0.00030832330032815617
318,4.539802839891171e-08
319,4.136168729797685e-10
320,6.424201991473541e-08
321,0.0009850904303111386
322,1.1246463978484392e-07
323,6.145426334218397e-07
324,0.010645912553980128
325,0.00029155760462043896
326,0.0017476625481039473
327,3.421331023071355e-07
328,0.00019188724191587794
329,1.5381890027323514e-07
330,1.8239388056362287e-07
331,0.0022005805350078234
332,0.0005644576473853421
333,0.048868279277680414
334,3.4995651453612558e-09
335,7.433632182302156e-07
336,0.00013127021549967112
337,0.004552443527242714
338,0.0064966936589611465
339,9.296097029489797e-07
340,0.00027745979164098673
341,1.1900944737116496e-09
342,0.00011390839703628712
343,0.00010001113032071482
344,0.0007498015543149121
345,7.097792104612878e-06
346,3.797343874986551e-05
347,0.5945390693132742
348,2.662867705280114e-08
349,3.7574307370251057e-14
350,0.0003806646769600842
351,3.809958116313064e-06
352,0.016907898820342344
353,0.00919176164240897
354,1.4165360264517926e-05
355,0.0003210959071857369
356,9.312728430309344e-06
357,1.4811667506159405e-07
358,1.016954090428086e-10
359,0.10935583167031991
360,1.3302248233811613e-09
361,0.006057797575603171
362,0.001385287512003893
363,5.235462722862879e-06
364,0.002919974893171931
365,2.606798900011284e-12
366,3.4553749265723105e-15
367,4.452511305008916e-12
368,0.0006956972031973609
369,0.00018263695246580823
370,1.9647057320197352e-07
371,5.8353692930608646e-05
372,3.0327138233591912e-09
373,9.099143802924052e-10
374,1.6628217469044148e-14
375,3.3539409008455476e-06
376,5.044476126945341e-05
377,2.799437551301679e-07
378,6.751662968965387e-13
379,1.7321993718769444e-08
380,3.2707435502264035e-06
381,6.179718400316213e-06
382,0.0003797858936047576
383,1.0726017485343242e-09
384,1.7546999385718555e-06
385,0.00021059540607578186
386,1.8420847871523006e-06
387,5.199549003413555e-05
388,5.81880373331267e-05
389,6.615451138334479e-10
390,1.6197341512976614e-05
391,2.5992435237485246e-09
392,1.9533174476428593e-05
393,1.1350337929061717e-05
394,9.42113415863311e-08
395,4.715766456538635e-07
396,8.181246904953637e-07
397,1.4909583472640229e-09
398,3.0827581557848856e-06
399,1.295752230512149e-14
400,8.314570291804686e-09
401,1.6417046805820022e-12
402,3.192606115836305e-08
403,2.1357307149149763e-08
404,0.012462164951940044
405,5.116037481343216e-07
406,0.0018762214075845394
407,4.192091939484012e-06
408,1.3593182608950558e-07
409,0.00026557360170387847
410,4.725143787443281e-11
411,4.6171370805397406e-09
412,6.8763618613516385e-06
413,1.8427912295040962e-05
414,5.693615032989299e-10
415,2.9703604262598836e-14
416,4.5533277864295184e-05
417,0.0006105082257698421
418,3.6225757692653885e-10
419,1.249868898103804e-10
420,7.725715057175767e-07
421,4.284319262521623e-05
422,5.8353692930608646e-05
423,9.741835763656571e-10
424,1.049776833493638e-06
425,1.1445273950066058e-14
426,0.999208145790984
427,4.1249687520483693e-07
428,9.207838675521315e-16
429,0.010134060761039239
430,1.5381890027323514e-07
431,8.21662127735645e-08
432,6.845361055355666e-05
433,4.3745193161301494e-09
434,1.5975130480013345e-05
435,7.695062642218007e-07
436,2.2613030619288814e-05
437,6.808636036942726e-05
438,9.112475765829432e-05
439,1.4300782191917928e-05
440,7.639924723138159e-15
441,6.132294557532306e-06
442,4.897708119517257e-07
443,2.437848394129991e-08
444,8.168421878296979e-07
445,0.0004383721926982514
446,4.005421675912873e-05
447,1.1372431185837435e-09
448,0.001267156490882931
449,0.00011155598523558859
450,2.8267808523814224e-08
451,5.362375923109484e-06
452,0.0006550394496521732
453,7.351957687358275e-06
454,1.3208478339049813e-11
455,9.93369022806573e-07
456,3.3662135612382024e-09
457,1.9382624889419587e-06
458,4.155110634997374e-06
459,9.783514922650779e-06
460,0.030886659033128802
461,3.2707435502264035e-06
462,1.1226579602709158e-11
463,2.6399471829542863e-13
464,1.2372723852667394e-06
465,6.579928049208176e-05
466,8.905899983642991e-08
467,8.750784250207217e-07
468,1.4792483750791284e-07
469,8.357313880124268e-05
470,5.7647556926722444e-05
471,0.0007700528204252083
472,7.04183086922421e-11
473,2.3917255672821803e-05
474,3.974649842125613e-12
475,0.014544324094442137
476,6.92883150298626e-14
477,3.596929985343446e-05
478,2.6027233299198214e-06
479,0.3387562078834111
480,1.6585903192725922e-08
481,0.0020240799843936723
482,0.00041159605274256863
483,0.0003788444536654483
484,1.7915897833173036e-06
485,0.01074677415122293
486,2.994970563723653e-06
487,2.3075203905283383e-05
488,1.794236131006516e-07
489,5.397515575023313e-06
490,1.6589855989262128e-09
491,0.00013184949074269124
492,7.13607258726782e-05
493,4.045904398578965e-06
494,5.378143362697623e-09
495,1.8824075542685395e-07
496,0.010687800407036895
497,3.992044904348019e-06
498,0.00014999782747321196
499,5.492452152675105e-22
500,0.000388465133885821
501,0.01108295354706984
502,0.016402022207636723
503,0.0027288134685231314
504,1.2086854383312451e-05
505,2.9503796666064563e-07
506,2.1373866872752647e-09
507,2.7632458797899187e-05
508,1.3614613425232031e-05
509,3.847248409150225e-08
510,2.365208125301098e-05
511,7.425420832909062e-15
512,8.363313892145107e-08
513,1.1096349230880346e-07
514,0.0004266480525402711
515,0.00019385302945534042
516,0.0007667958506607285
517,5.322329512448681e-05
518,5.8468098275696045e-08
519,0.008647001185424535
520,1.888702326319348e-06
521,0.05025344586945091
522,0.07942044538946122
523,4.3615390693706214e-11
524,7.076749022852911e-05
525,0.0026428975189374017
526,1.3214956698537258e-06
527,2.2230877632129086e-06
528,0.001142873541851976
529,0.00020827776657938947
530,2.349799938310054e-08
531,3.864389486084752e-08
532,7.177327648162325e-05
533,1.790331092527276e-11
534,0.03924956306239265
535,3.897356660475895e-13
536,0.0009701444073479703
537,2.898128617062185e-06
538,0.00022457668271429746
539,2.2660449466885497e-05
540,1.019554046583005e-09
541,7.185864360594614e-07
542,0.0002842736142577515
543,4.627408580633235e-05
544,0.004625921269313609
545,2.864830805717618e-07
546,3.69273853039142e-06
547,0.00012830073668976055
548,1.191414425325088e-08
549,8.943933649840982e-05
550,1.408326298481883e-05
551,0.007453538213573185
552,0.10074213534916533
553,4.0657009803213055e-12
554,4.564303679840484e-09
555,1.4840344894665185e-11
556,0.0025415332806639087
557,1.9800402446952046e-05
558,1.6486393412022107e-07
559,1.9765600255586975e-08
560,0.001542037949518584
561,3.4577128994588264e-08
562,0.0001748382036703798
563,3.182725286709468e-06
564,6.431225569677847e-06
565,0.00017606975369688601
566,6.96517915025728e-07
567,1.1968317421796537e-07
568,1.772583220434032e-05
569,3.9366116080361613e-05
570,9.774697592284835e-05
571,5.97668897346203e-06
572,0.0806871850231331
573,2.0265078568348193e-09
574,2.488561949732075e-07
575,2.7345593254857746e-11
576,2.198440258013891e-05
577,0.0002596297609287704
578,2.6188961214059918e-09
579,7.299411085500055e-08
580,1.8219277781886024e-05
581,0.0015664344425530864
582,6.072333596465179e-10
583,2.8268835558833687e-06
584,0.019631858488853217
585,8.095882357526409e-07
586,0.0012995389077316518
587,7.73955690598675e-06
588,0.00022609826320775368
589,0.038426388974896086
590,2.4739006684513498e-09
591,3.2890401047327318e-06
592,1.765018860263375e-11
593,4.319504891401051e-16
594,2.387344410095042e-10
595,8.91181512838932e-06
596,6.134936269140895e-05
597,4.971913193466388e-05
598,1.1910412716832582e-07
599,4.805749125242627e-10
600,4.3631963320437826e-05
601,3.275432100808551e-05
602,0.0019330046974246609
603,3.564519778788652e-08
604,1.0633715454030605e-06
605,0.00048773651846009745
606,0.0015168920558842806
607,1.8478600415792732e-05
608,4.114801625643231e-06
609,7.50392958799378e-06
610,6.281393443089415e-12
611,5.83136860697308e-05
612,0.01819392414020017
613,1.1812574832733404e-08
614,2.332925482018776e-06
615,2.9705010708885753e-06
616,2.2837130867122086e-07
617,3.3262304220417596e-06
618,4.701616389217286e-09
619,4.5471997915168705e-07
620,0.018050629397111523
621,7.483032736005905e-06
622,0.03853031185163322
623,9.432841444450852e-06
624,1.016954090428086e-10
625,0.005975563594688773
626,0.00010377253288837947
627,5.95524311650784e-08
628,3.211188027909736e-16
629,5.046919052607814e-08
630,1.1812574832733404e-08
631,8.269584568823196e-08
632,1.408191251194729e-05
633,0.005183902151409932
634,7.674031402991301e-06
635,5.60663523424001e-10
636,4.633465110453536e-05
637,2.425279574289843e-07
638,5.5796311721684285e-05
639,8.696451815334495e-10
640,5.622753983855675e-13
641,6.0310039597382485e-06
642,4.1150216902324244e-05
643,0.026014093442418902
644,2.6032556603872673e-05
645,0.061970855872844344
646,1.4625123051931996e-06
647,1.7166816290732944e-06
648,7.594239482163363e-07
649,1.3272430928162663e-05
650,6.986014383294259e-06
651,0.0007374269894158732
652,0.10555615005423506
653,1.21981599954764e-06
654,1.5511496433304212e-06
655,0.0017938559136325442
656,0.007311534878471873
657,1.0131560367279781e-13
658,4.1375698934308035e-08
659,4.124696928407551e-08
660,7.274818812276439e-06
661,3.69693128254627e-08
662,4.5869885035151415e-10
663,2.0371373728591887e-10
664,9.071946799825971e-06
665,8.049851587967015e-08
666,0.00022470173105952656
667,0.0014144037149935184
668,0.032626096291460085
669,4.959397219185981e-08
670,1.0189483764622802e-07
671,0.00038280861487714426
672,0.02595333070948038
673,0.03643232170292514
674,0.00019130093009614064
675,0.0011755412958353415
676,0.0004252948938319725
677,4.1983113473162644e-05
678,0.0044699117739245495
679,1.2904043101443221e-09
680,0.010169681883998114
681,8.058492333720431e-06
682,1.0189483764622802e-07
683,1.07219320391753e-05
684,0.014677884490836532
685,2.349436234529673e-07
686,0.0011954203318720494
687,4.556587925083633e-06
688,0.009928377831485185
689,0.005228044698057623
690,0.0017147141418365971
691,1.0333741540306414e-08
692,4.5362094046672805e-07
693,0.00010331143195443395
694,4.616543304403474e-06
695,8.794608393686562e-07
696,2.6440018451918868e-08
697,5.28470762192396e-05
698,1.565888869538416e-05
699,2.9195159760539735e-06
700,1.531292525411003e-05
701,3.82056793964981e-08
702,6.790865854416765e-07
703,0.0003446697138437642
704,0.015496646129269352
705,6.7120754769303675e-06
706,3.2777142481257454e-07
707,4.818654172040661e-06
708,2.6013046678058926e-05
709,0.9136779306910988
710,6.294234703577521e-07
711,8.529310228687949e-08
712,0.00017172578378569023
713,1.7303877630281052e-08
714,0.0015584530919428726
715,2.3898456349316897e-08
716,3.2961552927803924e-05
717,2.118080537887437e-05
718,0.0001153982482254433
719,3.1899385259777276e-06
720,1.3478944048856256e-09
721,3.015833861459832e-09
722,4.9791723327655955e-06
723,6.354679975018939e-05
724,0.00011556657098455095
725,3.469352170234492e-08
726,2.9610922438052865e-05
727,0.0007163963131012696
728,0.003534902342871561
729,5.9586945989795526e-05
730,0.002068516668845058
731,5.088697783518072e-07
732,1.6168740718540845e-06
733,1.7821122563634565e-13
734,8.434559180960889e-09
735,0.02912932110958494
736,7.911067882940137e-17
737,3.135438204472751e-07
738,1.965631661179391e-06
739,1.123644402795796e-08
740,1.6135117579289543e-05
741,2.546830941154932e-06
742,0.0013050202274739056
743,0.0007295088264795943
744,1.6925437140950172e-07
745,5.2188307137579464e-05
746,0.006389564689376621
747,1.1783790325933167e-08
748,3.443070073103196e-08
749,0.017025784237041954
750,1.6376631993594675e-05
751,6.979969829901765e-11
752,1.4567871327418696e-09
753,1.968799365725086e-08
754,1.7934809854466914e-07
755,9.55649682606169e-09
756,8.597621577711588e-05
757,0.0017287512988998313
758,3.5934208639891085e-06
759,1.0079296781180618e-07
760,3.3551089283787135e-05
761,1.72116694217233e-05
762,7.047940024925212e-06
763,0.00020568454864128527
764,0.000547519636372836
765,0.09536435561578036
766,3.524548172875431e-08
767,9.830412120924484e-05
768,5.071669664695957e-07
769,3.517372393705304e-08
770,0.01600345577864596
771,0.00016054470417424941
772,2.1787562707798445e-08
773,4.9791723327655955e-06
774,1.9810354975081693e-05
775,1.0388631020157013e-06
776,6.010588093583976e-05
777,0.12878621956795275
778,1.7282239117673284e-09
779,1.8351702079361703e-14
780,2.317372526213529e-06
781,0.007123001459486273
782,0.04764393146255458
783,0.002026936592585413
784,2.2939205625568515e-05
785,1.2182682826512627e-07
786,0.0008156365668926769
787,4.457772187227432e-09
788,3.700703069303778e-08
789,4.371442742492259e-05
790,2.683793001389916e-07
791,1.2708869918705363e-05
792,3.3313901954770694e-06
793,6.143289333610529e-06
794,0.0006558813164601691
795,0.00011960525262822535
796,8.311033588473374e-10
797,7.070588801138398e-06
798,3.6381911572948576e-09
799,4.289148967042055e-14
800,0.00010301234649775232
801,2.21357711402006e-06
802,0.00012008808591214771
803,5.465518977723001e-07
804,0.01058018165824123
805,5.2844875774910393e-05
806,2.133131551100525e-20
807,3.06172866513499e-07
808,2.812732942677338e-11
809,0.2561674224198959
810,4.585688871319486e-06
811,1.5233491532242797e-11
812,5.63412666370667e-05
813,1.7411019348882646e-09
814,0.0005577121045819027
815,0.0022323151135264854
816,0.0003397033639249907
817,0.0006805978912977311
818,2.8446744593725312e-05
819,3.505341572804454e-07
820,0.014858547991240126
821,0.006351285883623306
822,0.0004336749196860335
823,0.162755883438189
824,2.443976182427981e-06
825,4.022942444848319e-05
826,4.028423809701371e-07
827,0.000176910383551576
828,0.0003036084339235888
829,3.638114258247895e-05
830,4.15347423939322e-06
831,0.015679630168079852
832,5.176008898922471e-06
833,6.587317289603318e-07
834,1.3225290794034384e-08
835,1.5502742445528002e-05
836,1.2066027863641254e-08
837,1.5280263283777486e-05
838,1.712360573293964e-13
839,1.6607483389178093e-05
840,1.6405838357833357e-09
841,2.4879550518875515e-09
842,9.173156928601255e-06
843,0.0023176132571658004
844,9.504857883538178e-05
845,9.438219059532366e-06
846,2.734830051253343e-07
847,3.421903812132336e-09
848,9.637567920621417e-09
849,2.489996197126249e-06
850,2.7821619164141416e-08
851,5.806199700537357e-10
852,1.4969655210659916e-07
853,0.0002232434523343856
854,4.02504422912272e-07
855,1.3283604919478321e-09
856,3.999247592534365e-08
857,2.349436234529673e-07
858,1.7627960479031262e-05
859,0.0007566246756173689
860,4.073711642124079e-08
861,0.00034079899235849205
862,5.122587569931805e-07
863,6.303794310531316e-07
864,1.0886437426691877e-05
865,2.3871007207212297e-05
866,1.315662826930414e-07
867,1.1457551622389101e-05
868,0.0010151237316657743
869,1.7146057555781762e-09
870,1.4053072909310934e-08
871,7.860833512094575e-09
872,1.9961271560178424e-06
873,6.195517417002185e-11
874,0.00012613604446318362
875,4.9478389344928074e-06
876,0.000303864514036383
877,0.005887631764337001
878,3.4594609516467325e-06
879,6.217461751138312e-10
880,0.006050833626587097
881,1.6232368349252497e-05
882,0.00021296978723547388
883,0.07787763431775835
884,0.0005107022146680445
885,8.168157620158437e-06
886,6.1165843686626125e-09
887,2.774950650886262e-07
888,1.2112177341148614e-10
889,0.00020756453736669436
890,1.7146057555781762e-09
891,1.5023061697424596e-06
892,8.35938815505556e-06
893,2.349436234529673e-07
894,2.9360633033138705e-05
895,1.2268076199796413e-05
896,0.04690648607419503
897,5.0584214580598425e-12
898,0.01270756226018062
899,2.806948178368744e-08
900,3.4697956914588224e-06
901,0.001381727510974763
902,1.0756490704180436e-06
903,2.407443738217458e-06
904,0.0010344280736986418
905,0.002871391791094077
906,3.6938774660950175e-07
907,0.004073526470914727
908,3.0582743529362163e-06
909,7.728145293260189e-06
910,2.572664890994263e-07
911,4.462486178510931e-12
912,4.28918217219528e-07
913,1.383525943176093e-06
914,0.0002879820314293898
915,3.118601033942416e-05
916,1.1719109361060102e-07
917,5.2770490855293966e-08
918,1.207454123473439e-07
919,1.016954090428086e-10
920,0.011093503863492908
921,0.04840800188492318
922,9.50489655439023e-10
923,9.199334635938542e-07
924,2.2590503560045606e-08
925,0.0002083221117022823
926,2.8539040031359358e-11
927,2.969589689056193e-05
928,9.134930522126473e-05
929,0.0013053233815162064
930,0.21880026773106637
931,0.00013016109213380178
932,0.004379144327390749
933,3.588538452781901e-07
934,3.306728829695559e-10
935,1.4113038831557444e-08
936,4.4038882340961675e-05
937,9.744270615002442e-11
938,0.00014192242024938458
939,0.0018881208341517222
940,2.93402043989423e-06
941,9.951638018204946e-13
942,2.3758180803539675e-07
943,0.000914968335208302
944,0.0005333735233143183
945,0.01626371534186671
946,2.1047376477656194e-10
947,9.416195117863803e-10
948,4.996884626304251e-18
949,2.13274008513184e-08
950,1.4321238012048056e-07
951,1.1651554981969475e-05
952,4.388319272565081e-12
953,1.8343743782349203e-06
954,0.022707183011829314
955,7.837607390348572e-07
956,1.1812574832733404e-08
957,2.8539040031359358e-11
958,0.00027555918037869856
959,0.2561463212125675
960,1.9102688817588555e-09
961,5.882684042954977e-09
962,8.509580296965462e-05
963,1.2729367317695503e-13
964,0.005261480563001193
965,3.8061526006520706e-06
966,8.404167004127319e-05
967,6.739485605806942e-16
968,0.0001638730535465584
969,1.9845700051599374e-16
970,6.074573604297541e-08
971,5.0514922615399035e-05
972,7.753104527873193e-08
973,0.0055850423201020466
974,3.289798277887427e-05
975,0.00022478415937386844
976,5.526400951847004e-06
977,5.508465236607731e-06
978,7.504484595442332e-07
979,0.00610434064259085
980,2.1246941687152944e-16
981,6.103665482752215e-13
982,0.00014161844105011482
983,3.412103470259097e-05
984,3.764750194491257e-07
985,0.19430327447385998
986,1.676866745150352e-05
987,9.334880416134634e-06
988,1.6680279543670182e-07
989,0.004424858388431371
990,2.173218021803021e-10
991,4.372967252709407e-05
992,1.1622870397802802e-06
993,6.385768217377214e-10
994,9.068971840415217e-08
995,5.4342277833418464e-08
996,3.536556883291117e-11
997,0.024696355718581003
998,2.7391209375967402e-05
999,0.0002529450872081857
1000,0.0035525311557536685
1001,4.946075678387176e-07
1002,0.03343378366202127
1003,5.322028713268474e-12
1004,1.423605720502931e-07
1005,8.693497736256757e-07
1006,2.918409050731914e-05
1007,2.793764926319579e-09
1008,0.10410503044297853
1009,0.009375499533091164
1010,1.3844603757120646e-07
1011,5.275380237483292e-06
1012,6.159825851182479e-07
1013,0.0001298454754504852
1014,4.7842024748585155e-06
1015,1.3838003274713008e-07
1016,0.0034577988033245434
1017,1.1559982201729628e-05
1018,2.824300392585731e-10
1019,1.4751145417255865e-07
1020,1.9807699622673946e-06
1021,5.397349555738824e-05
1022,1.5810739643677927e-07
1023,9.865797606789588e-11
1024,1.3345095981725196e-07
1025,0.005169754062209755
1026,3.820525483646473e-05
1027,7.833510185239906e-11
1028,1.1487188491287747e-09
1029,4.638628635424324e-07
1030,0.2289420662883033
1031,2.305761658348318e-06
1032,0.0002708029415920749
1033,1.718924916919125e-13
1034,0.0038864844825639644
1035,2.12497275979613e-13
1036,0.0002325741124171274
1037,8.232863738267926e-07
1038,0.00010090509291850728
1039,3.2081688951635516e-08
1040,0.0009272887681795571
1041,7.906591316177898e-05
1042,9.217946339086433e-06
1043,3.802120246210508e-07
1044,8.293653978075225e-08
1045,2.8858258056190107e-06
1046,4.101770403207558e-09
1047,1.850262060797246e-14
1048,0.0027128481638112917
1049,2.6534910015496007e-07
1050,0.02664656657877396
1051,0.0001930928119280524
1052,7.34291002089064e-08
1053,2.1555670925401043e-08
1054,0.0008939143365387203
1055,7.557901825588712e-06
1056,1.0383520005991234e-07
1057,4.125902770319407e-07
1058,8.86621190225578e-07
1059,6.527110289193052e-05
1060,0.001380927923749982
1061,0.00644750453502937
1062,8.04097316750558e-05
1063,2.2908428778782338e-05
1064,8.283484725798462e-09
1065,3.500858832477755e-11
1066,2.1541943062827277e-07
1067,3.3535327490571355e-07
1068,4.072972981858729e-05
1069,6.650592726356822e-08
1070,4.965838951302183e-10
1071,0.0008173777481752902
1072,2.4410007152516177e-07
1073,4.001455546645025e-08
1074,2.1952588256134835e-07
1075,0.004750943514161407
1076,0.006760958339310511
1077,0.006901792836341522
1078,2.06896886526647e-09
1079,9.46587061271806e-10
1080,0.03505993785949318
